name,gender,nationality,nationalityID,birth
Lady Strangford,female,United Kingdom of Great Britain and Ireland,Q174193,1826
Birgitte Josefsen,female,Kingdom of Denmark,Q756617,1951
Birte Tove,female,Kingdom of Denmark,Q756617,1945
Annie Warburton Goodrich,female,United States,Q30,1866
Loretta Ford,female,United States,Q30,1920
Ildaura Murillo-Rohde,female,Panama,Q804,1920
Louise McManus,female,United States,Q30,1896
Susie Taylor,female,United States,Q30,1848
Harriet Werley,female,United States,Q30,1914
Inger Marit Eira-Åhrén,female,Norway,Q20,1974
Jorid Jagtøyen,female,Norway,Q20,1971
Kari Martinsen,female,Norway,Q20,1943
Kari Toverud Jensen,female,Norway,Q20,1960
Maud H. Mellish-Wilson,female,United States,Q30,1862
Nina Benner-Andersson,female,Sweden,Q34,1865
Mai al-Kaila,female,State of Palestine,Q219060,1955
Alison Clarke,female,New Zealand,Q664,1962
Ida Schneider,female,Switzerland,Q39,1869
Marína Paulínyová,female,Czechoslovakia,Q33946,1897
Juana Maestre i Rodríguez,female,Spain,Q29,1944
Thais Garcia Coutinho Barros,female,Brazil,Q155,1977
Maria José Mandu Ribeiro Ribas,female,Brazil,Q155,1959
Fannie Gaston-Johansson,female,United States,Q30,1938
Edith Hudson,female,United Kingdom,Q145,1872
Take Hagiwara,female,Japan,Q17,1873
Louise Fould,female,France,Q142,1862
Marie-Louise Fould,female,France,Q142,1865
Eva Levina-Rosengotls,female,Russian Empire,Q34266,1898
Eugénie Legrand,female,France,Q142,1898
Désirée Hervet,female,France,Q142,1894
Isabelle Bouquie,female,France,Q142,1894
Marie Martin de Monego,female,France,Q142,1904
Jana Hnyková,female,Czech Republic,Q213,1963
Winifred Anne Jacobs Walker,female,United States,Q30,1921
Eleanor Emma Waring,female,United Kingdom of Great Britain and Ireland,Q174193,1838
Cathrine Krøger,female,Norway,Q20,1964
Joaquina Zapico Garcia-Ciano,female,Spain,Q29,1896
Rose Marie Humpal,female,United States,Q30,1876
Marian Mosher,female,United States,Q30,1915
Mildred Douglas Chrisman,female,United States,Q30,1895
Jeanne Carolina van Lanschot Hubrecht,female,Kingdom of the Netherlands,Q29999,1865
Sarah Carwin,female,United Kingdom,Q145,1865
Garbiñe Elizegi Narbarte,female,Spain,Q29,1975
Robin Miller,female,Australia,Q408,1940
Charlotte Bradford,female,United States,Q30,1813
Myrtle Aydelotte,female,United States,Q30,1917
Florence Blake,female,United States,Q30,1907
Vernice Ferguson,female,United States,Q30,1928
Clara Leach Adams-Ender,female,United States,Q30,1939
Viola Davis Brown,female,United States,Q30,1936
Imogene King,female,United States,Q30,1923
Lauren Drain,female,United States,Q30,1985
Sunanda Gandhi,female,United States,Q30,1932
Elizabeth Berg,female,United States,Q30,1948
Laura Crafton Gilpin,female,United States,Q30,1950
Elizabeth Conde Glenn,female,United States,Q30,1859
Stella Goostray,female,United States,Q30,1886
Mary Olivia Gowan,female,United States,Q30,1888
Elinor D. Gregg,female,United States,Q30,1889
Lydia Eloise Hall,female,United States,Q30,1906
I. Malinde Havey,female,United States,Q30,1887
Sally Cain Hawkins,female,United States,Q30,1883
Nellie Xenia Hawkinson,female,United States,Q30,1886
Mary Eugenie Hibbard,female,Canada,Q16,1856
May Shiga Hornback,female,United States,Q30,1924
Thelma Marguerite Ingles,female,United States,Q30,1909
Joanna Mabel Johnson,female,United States,Q30,1891
Julia Crystine Kasmeier,female,United States,Q30,1899
Jadwiga Suffczynska,female,Poland,Q36,1890
Custodia Moreno,female,Spain,Q29,1943
Pamela Clabburn,female,United Kingdom,Q145,1914
Irena Romanowska,female,Poland,Q36,1915
Helena Rabowska-Witkiewicz,female,Poland,Q36,1918
Susie Kim,female,South Korea,Q884,1942
Janina Pohl-Mizerska,female,Poland,Q36,1909
Stefania Zofia Hoch,female,Poland,Q36,1922
Jadwiga Wąsowicz,female,Poland,Q36,1918
Signe Henriette Vest,female,Kingdom of Denmark,Q756617,1908
Eva Lyngby,female,Kingdom of Denmark,Q756617,1898
Dušica Spasić,female,Yugoslavia,Q36704,1951
Delfa Ivanić,female,Serbia,Q403,1881
Flora Sandes,female,United Kingdom of Great Britain and Ireland,Q174193,1876
Mária Miadoková,female,Slovakia,Q214,1940
Angela Boškin,female,Cisleithania,Q533534,1885
June McCarroll,female,United States,Q30,1867
Janie Mason,female,Australia,Q408,1941
Margaret Auld,female,Scotland,Q22,1932
Florence Macfarlane,female,United Kingdom of Great Britain and Ireland,Q174193,1867
Lill Sverresdatter Larsen,female,Norway,Q20,1979
Nelly Martyl,female,France,Q142,1884
Silvana Afonsoewa,female,Suriname,Q730,1989
Petrana Obretenova,female,Ottoman Empire,Q12560,1845
Hester Jackson-McCray,female,United States,Q30,1961
Georgina Ballantine,female,Scotland,Q22,1889
Margaret Chanler Aldrich,female,United States,Q30,1870
Elisabeth Hoff,female,Norway,Q20,1958
Judith Persichilli,female,United States,Q30,1949
Sharon Ann Lane,female,United States,Q30,1943
Xiomara Scott,female,Venezuela,Q717,1955
Adelaide Salati,female,United States,Q30,1926
Polyxena Czerninová,female,Czech Republic,Q213,1941
Anna Tamm,female,Sweden,Q34,1888
Inger Austveg,female,Norway,Q20,1915
Irene Calmettes,female,France,Q142,1895
Lady Hilda Keppel,female,United Kingdom,Q145,1864
Maria Julia Craven,female,Kingdom of Italy,Q172579,1865
Marie Mélanie de Gaufridy de Dortan,female,France,Q142,1876
Lady Josceline Legge,female,United Kingdom of Great Britain and Ireland,Q174193,1918
Yvonne Alice Gertrude FitzRoy,female,United Kingdom,Q145,1891
Constancia Romilly,female,United States,Q30,1941
Valerie Glassborow,female,United Kingdom,Q145,1924
Margaret Carew,female,United Kingdom of Great Britain and Ireland,Q174193,1889
Lady Sybil Grey,female,United Kingdom of Great Britain and Ireland,Q174193,1882
Janet McCorquodale,female,United Kingdom of Great Britain and Ireland,Q174193,1895
Ida F. Butler,female,United States,Q30,1868
Mary Elizabeth Brown Dewey,female,United States,Q30,1853
Katharine DeWitt,female,United States,Q30,1867
A. Louise Dietrich,female,United States,Q30,1878
Margaret B. Dolan,female,United States,Q30,1914
Sister Mary Domitilla DuRocher,female,United States,Q30,1889
Lucy Lincoln Drown,female,United States,Q30,1848
Adda Eldredge,female,United States,Q30,1864
Irene T. Fallon,female,United States,Q30,1866
Edna Lois Foley,female,United States,Q30,1878
Sister John Gabriel,female,United States,Q30,1874
Janet M. Geister,female,United States,Q30,1885
Birgit S. Hansen,female,Kingdom of Denmark,Q756617,1967
Louise Hugues,female,France,Q142,1856
Elsa Lüthi-Ruth,female,Switzerland,Q39,1909
Hedwig Schlichting,female,Germany,Q183,1861
Irene Goldin,female,United States,Q30,1910
Mathilde von Horn,female,German Reich,Q1206012,1875
Ye Xin,female,People's Republic of China,Q148,1956
Sara Nussbaum,female,Germany,Q183,1868
Anna Sikelianou,female,Greece,Q41,1900
Aili Helm,female,Estonia,Q191,1921
Sirly Hiiemäe,female,Estonia,Q191,1976
Marianne Brosius-Kolber,female,Luxembourg,Q32,1964
Feliciana Uribe Orbe,female,Spain,Q29,1893
Dorothy Snell,female,United Kingdom,Q145,1868
Mărgărita Miller-Verghy,female,Romania,Q218,1865
Anne Rand,female,United States,Q30,1946
Joan Barry,female,United States,Q30,1941
Pat Vance,female,United States,Q30,1936
Nancy McDonald,female,United States,Q30,1934
Lois Ann Fairley,female,Canada,Q16,1931
Mona Louise Parsons,female,Canada,Q16,1901
Elsie Knocker,female,United Kingdom of Great Britain and Ireland,Q174193,1884
Henrietta Stockdale,female,United Kingdom of Great Britain and Ireland,Q174193,1847
Irmgard Huber,female,Germany,Q183,1901
Anna Mela-Papadopoulou,female,France,Q142,1871
Schwester Selma,female,Israel,Q801,1884
Bente Larsen,female,Norway,Q20,1945
Birgit Gran,female,Norway,Q20,1950
Mary Bartlett Dixon,female,United States,Q30,1873
Hattie Frances Kruger,female,United States,Q30,1880
Helen Skipwith Wilmer Athey,female,United States,Q30,1882
Carrie J. Clarke Bolden,female,United States,Q30,1869
Liu Xifen,female,People's Republic of China,Q148,1924
Nelly Garzón Alarcón,female,Colombia,Q739,1932
Rozella M. Schlotfeldt,female,United States,Q30,1914
Lisa Bayliss-Pratt,female,United Kingdom,Q145,1976
Alice Gillig,female,France,Q142,1916
Karines Reyes,female,United States,Q30,1985
Ora F. Porter,female,United States,Q30,1879
Edda Rún Ólafsdóttir,female,Iceland,Q189,1978
Elín Borg,female,Iceland,Q189,1959
María Finnsdóttir,female,Iceland,Q189,1922
Jane Delaunoy,female,Belgium,Q31,1881
Pernille Weiss,female,Kingdom of Denmark,Q756617,1968
Erica Teixeira Franquini,female,Brazil,Q155,1981
Maria do Carmo Siqueira,female,Brazil,Q155,1941
Regina Felix de Oliveira Amorim Aquino,female,Brazil,Q155,1959
Christiane Marie Aguiar Coelho,female,Brazil,Q155,1965
Nadigerlane Rodrigues de Carvalho Almeida Guedes,female,Brazil,Q155,1979
Marcela Giovana Gusmao Tolentino de Matos,female,Brazil,Q155,1968
Cibelly Inocencio da Nobrega Silva,female,Brazil,Q155,1986
Simone da Luz,female,Brazil,Q155,1977
Dorothy J. Button,female,United States,Q30,1922
Hannah Anderson Ropes,female,United States,Q30,1809
Maria do Perpetuo Socorro Balieiro Teixeira,female,Brazil,Q155,1970
Sueli Terezinha Guarnieri,female,Brazil,Q155,1956
Thaís Garcia Coutinho,female,Brazil,Q155,1977
Miriam de Fátima Nascheveng Pinheiro,female,Brazil,Q155,1963
Mathild Helen Krueger Lamping,female,United States,Q30,1869
Eleanor Lee,female,United States,Q30,1896
Mary E. Lent,female,United States,Q30,1869
M. Helena McMillan,female,Canada,Q16,1869
Ada Mayo Stewart,female,United States,Q30,1870
Stella Mathews,female,United States,Q30,1868
Mary Lathrop Wright Matthews,female,United States,Q30,1891
Maude B. Muse,female,United States,Q30,1879
Mildred Emily Newton,female,United States,Q30,1901
Katherine Olmsted,female,United States,Q30,1888
Sara E. Parsons,female,United States,Q30,1864
Mavis Orisca Pate,female,United States,Q30,1925
Blanche Pfefferkorn,female,United States,Q30,1884
Anne Grethe Erlandsen,female,Norway,Q20,1956
Meralda Warren,female,Pitcairn Islands,Q35672,1959
Rösli Näf,female,Switzerland,Q39,1911
Emma Ott,female,Switzerland,Q39,1907
Friedel Bohny-Reiter,female,Switzerland,Q39,1912
Agda Meyerson,female,Sweden,Q34,1866
Pepita Laguarda Batet,female,Spain,Q29,1919
Raziya Isqaqova,female,Soviet Union,Q15180,1922
Julie Moore,female,United Kingdom,Q145,1958
Addia Wuchner,female,United States,Q30,1955
Gunn Elin Flakne,female,Norway,Q20,1964
Clotilda Douglas-Yakimchuk,female,Canada,Q16,1932
Eva Anderson,female,New Zealand,Q664,1922
Henrietta Letita Emma Kawara Kitchener,female,United Kingdom of Great Britain and Ireland,Q174193,1867
Joann Prolago-Witmer,female,United States,Q30,1942
Valerie Henniker-Major,female,United Kingdom,Q145,1948
Margaret Lonsdale,female,United Kingdom of Great Britain and Ireland,Q174193,1846
Catherine Jane Wood,female,United Kingdom,Q145,1841
Beatrice Hilda Falk,female,United Kingdom of Great Britain and Ireland,Q174193,1873
Antoinette Reille,female,France,Q142,1907
Teresa Atucha Urtizberea,female,Spain,Q29,1913
Tala Tudu,female,India,Q668,1975
Suzanne Deutsch de La Meurthe,female,France,Q142,1892
Lucy Tayiah Eads,female,Kaw people,Q1723904,1888
Evelyn Lundeen,female,United States,Q30,1900
Katharine McLennan,female,Canada,Q16,1892
Cordelia E Cook,female,United States,Q30,1919
Patsy Lawlor,female,Ireland,Q27,1933
Helga Dagsland,female,Norway,Q20,1910
Mad Cow-Girl,female,United Kingdom,Q145,1961
Sibella Annie Barrington,female,Canada,Q16,1867
Sarah Palmer Young,female,United States,Q30,1830
Lucy Higgs Nichols,female,United States,Q30,1838
Athena Mesolora,female,Greece,Q41,1889
Rikke Nissen,female,Norway,Q20,1834
Anna Maria de Bussy,female,Kingdom of the Netherlands,Q29999,1888
Jessie Bicknell,female,New Zealand,Q664,1871
Mary Elizabeth Dawson,female,New Zealand,Q664,1833
Ellen Dougherty,female,New Zealand,Q664,1844
Lizzie Ida Grace Willis,female,New Zealand,Q664,1881
Rose Caroline Muir,female,New Zealand,Q664,1884
Grace Oyelude,female,Nigeria,Q1033,1931
Andrea Arntzen,female,Norway,Q20,1875
Gilberte Duclos,female,France,Q142,1911
Tomura Yoshio,female,Empire of Japan,Q188712,1884
Eliška Suchá,female,Czechoslovakia,Q33946,1930
Alice Davies,female,United Kingdom,Q145,1875
Marte Larsen Tønseth,female,Norway,Q20,1990
Leonie Moser,female,Switzerland,Q39,1897
Helen Williams,female,Canada,Q16,1925
Stefania Mammì,female,Italy,Q38,1990
Ada Linde,female,Sweden,Q34,1866
Irene Trowell-Harris,female,United States,Q30,1939
Betty Ferrell,female,United States,Q30,1956
Mary Agyeiwaa Agyapong,female,United Kingdom,Q145,1991
Josiane Zauma Ebonja Ekoli,female,United Kingdom,Q145,1964
Melujean Ballesteros,female,Philippines,Q928,1959
Julie Omar,female,United Kingdom,Q145,1967
Elsie Sazuze,female,Malawi,Q1020,1975
Alice Kit Tak Ong,female,United Kingdom,Q145,1949
Margarete Himmler,female,German Empire,Q43287,1893
Apollonia Diepenbrock,female,Germany,Q183,1799
Linnette Cruz,female,Philippines,Q928,1968
Leilani Medel,female,Philippines,Q928,1978
Joan Grimshaw,female,United Kingdom,Q145,1930
Florentine Van Espen,female,Burkina Faso,Q965,1934
Marjorie Ingeleiv Bly,female,United States,Q30,1919
Koo Sung-ae,female,South Korea,Q884,1956
Patricia Giles,female,Australia,Q408,1928
Shirley Chater,female,United States,Q30,1932
Georgie Day,female,Canada,Q16,1947
Princess Marie-Louise Ranavalo of Madagascar,female,France,Q142,1897
Susan King,female,United States,Q30,1952
Lillian Franklin,female,United Kingdom of Great Britain and Ireland,Q174193,1882
Jackie Klenczon Long,female,Polish People's Republic,Q211274,1973
Uduak Archibong,female,Nigeria,Q1033,1950
Hyeoun-Ae Park,female,South Korea,Q884,1957
Émilie Alvin,female,Belgium,Q31,1874
Jenny Täckholm,female,Sweden,Q34,1906
Karmele Urresti Iturrioz,female,Spain,Q29,1916
María Lecumberri,female,Spain,Q29,1982
Mary Clare Moore,female,United Kingdom of Great Britain and Ireland,Q174193,1814
Léonie Agergarai,female,France,Q142,1952
Teresa Cowley,female,Ireland,Q57695350,1852
Bridget Dirrane,female,Ireland,Q27,1894
Narjes Khanalizadeh,female,Iran,Q794,1980
Grete Kühnhold,female,Germany,Q183,1871
Mary Baird,female,United Kingdom of Great Britain and Ireland,Q174193,1907
Eve Ainsworth,female,Australia,Q408,1914
Mary Francis Hill Coley,female,United States,Q30,1900
Eunice Rivers Laurie,female,United States,Q30,1899
Anne Hafstad,female,Norway,Q20,1958
Karen Marie Ramstad,female,Norway,Q20,1935
Toshiko Yamanaka,female,Japan,Q17,1942
Charlotte Roberts,female,United Kingdom,Q145,1957
Leah Chishugi,female,Democratic Republic of the Congo,Q974,1976
Hilda Andersson,female,Sweden,Q34,1888
Anna Broms,female,Finland,Q33,1862
Aasta Bjørgum Argento,female,Norway,Q20,1876
Jann Stuckey,female,Australia,Q408,1955
Sue Carter,female,Australia,Q408,1956
Stephanie Klick,female,United States,Q30,1956
Tina B. Christensen,female,Norway,Q20,1971
Elsa Donaire i Malagelada,female,Spain,Q29,1979
Denise Campbell,female,United States,Q30,1964
Marie de Miribel,female,France,Q142,1872
Lindsay Warkentin,female,Canada,Q16,1982
Germaine Malaterre-Sellier,female,France,Q142,1889
Harriet Newton Phillips,female,United States,Q30,1819
Drusilla Rageu Poole,female,United States,Q30,1921
Amy Elizabeth Pope,female,Canada,Q16,1869
Sister Regina Purtell,female,United States,Q30,1866
Helena Willis Render,female,Canada,Q16,1896
Mary May Roberts,female,United States,Q30,1877
Helen Irene Denne Schulte,female,Canada,Q16,1889
Alma Ham Scott,female,United States,Q30,1885
Elizabeth Sterling Soule,female,United States,Q30,1884
Régine Laurent,female,Canada,Q16,1957
Adele Grace Stahl,female,United States,Q30,1908
Frances Charlotte Thielbar,female,United States,Q30,1908
Aurelia Louise Jones,female,Canada,Q16,1941
Antoinette Scott,female,United States,Q30,1970
Neola Ann Spackman,female,United States,Q30,1918
Anna Spillman Atteberry,female,United States,Q30,1920
Kristina Aamand,female,Kingdom of Denmark,Q756617,1972
Lilah Cameron Ramsey,female,United States,Q30,1915
Joyce Clifford,female,United States,Q30,1935
Signe Augusta Trotzig,female,Sweden,Q34,1877
Adelaide Iara Lorence Baruch,female,Portugal,Q45,1939
Dina Poljakoff,female,Israel,Q801,1919
Theresa Kufuor,female,Ghana,Q117,1935
Sara Katharina de Bronovo,female,Kingdom of the Netherlands,Q29999,1817
Kristiina Pohjonen,female,Finland,Q33,1956
Enriqueta Morales,female,Panama,Q804,1891
Peggy Wilson,female,United States,Q30,1945
Gwendoline Kirby,female,United Kingdom,Q145,1911
Elaine McCart,female,United States,Q30,1928
Hilda Vitzthum,female,Cisleithania,Q533534,1902
Sigrid Tallmo,female,Sweden,Q34,1916
Chika Ōzeki,female,Japan,Q17,1858
Hedwig Heuss,female,Germany,Q183,1883
Elisabeth Neumann,female,Germany,Q183,1900
Eliza Harris,female,United States,Q30,1831
Božena Hladká,female,Czechoslovakia,Q33946,1925
Edita Kosinová,female,Czechoslovakia,Q33946,1921
Paulina Amengual Payeras,female,Spain,Q29,1918
Doris West,female,Argentina,Q414,1930
Anna Maria du Mée,female,Kingdom of the Netherlands,Q29999,1862
Yayoi Kimura,female,Japan,Q17,1965
Ilona Andrássy,female,Hungary,Q28,1886
Tatyana Komissarova,female,Soviet Union,Q15180,1964
Presentación Campos,female,Spain,Q29,1910
Ratna Indah Kurniawati,female,Indonesia,Q252,1980
Katharina Müller,female,Germany,Q183,1903
Matilde Fernández Flores,female,Peru,Q419,1964
Paulette Fink,female,France,Q142,1911
Lupe Hernández,female,United States,Q30,1952
Louisa Jordan,female,United Kingdom of Great Britain and Ireland,Q174193,1878
Rebecca Mack,female,United Kingdom,Q145,1990
Edith de Magalhães Fraenkel,female,Brazil,Q155,1889
Violet Eleanor Reid,female,United Kingdom,Q145,1913
Lucinda Sullivan,female,Ireland,Q57695350,1831
Maria Krier,female,United States,Q30,1960
Joyce Pacubas-Le Blanc,female,United States,Q30,1966
Princy Xavier,female,Italy,Q38,1965
Annie Brewster,female,United Kingdom of Great Britain and Ireland,Q174193,1858
Katy Davis,female,United Kingdom,Q145,1982
Emma Davis,female,United Kingdom,Q145,1982
Celia Yap-Banago,female,Philippines,Q928,1950
Celia Lardizabal Marco,female,Philippines,Q928,1958
Johanna Lammintakanen,female,Finland,Q33,1969
Leena Holopainen,female,Finland,Q33,1958
Mathilde Toupin-Fafard,female,Canada,Q16,1875
Johanna Ulfvarson,female,Sweden,Q34,1965
Märtha Gårdestig,female,Sweden,Q34,1938
Enrichetta Beltrame Quattrocchi,female,Kingdom of Italy,Q172579,1914
Shérazade Ramond-Hannane,female,Morocco,Q1028,1990
Cori Bush,female,United States,Q30,1976
Dana Seidlová,female,Czechoslovakia,Q33946,1929
Vally Sejersted,female,Norway,Q20,1866
Muriel Foster,female,United Kingdom of Great Britain and Ireland,Q174193,1878
Carmen Aira Díaz,female,Spain,Q29,1966
Eleanor Robson Belmont,female,United Kingdom of Great Britain and Ireland,Q174193,1879
Luise Oertzen,female,Germany,Q183,1897
Mamie Johnson,female,United States,Q30,1935
Sheila Collins,female,United Kingdom,Q145,1921
Frances Goodall,female,United Kingdom,Q145,1893
Elena Cancicov,female,Romania,Q218,1872
Violetta Thurstan,female,United Kingdom,Q145,1879
Charlotte Bentley,female,United Kingdom,Q145,1915
Dorothy Bannon,female,United Kingdom of Great Britain and Ireland,Q174193,1885
Mary Young,female,United Kingdom of Great Britain and Ireland,Q174193,1883
Sheila O'Sullivan Becker,female,United States,Q30,1927
Nancy Kinross,female,New Zealand,Q664,1926
Irina Sheremeteva,female,Russian Empire,Q34266,1872
Ningali Cullen,female,Australia,Q408,1942
Clementine Wallmenich,female,Germany,Q183,1849
Nicky Cullum,female,United Kingdom,Q145,1962
Sally Read,female,United Kingdom,Q145,1971
Mary Marzian,female,United States,Q30,1954
Suzanne du Buit,female,France,Q142,1876
Ángela Graupera,female,Spain,Q29,1876
Park Ja-hye,female,Korea under Japanese rule,Q503585,1895
Joan Whittington,female,United Kingdom,Q145,1907
Elin Hakeman,female,Sweden,Q34,1896
Izaskun Urrutia Larrauri,female,Spain,Q29,1956
Clementina Vélez,female,Colombia,Q739,1946
María de la Purificación de la Aldea y Ruiz de Castañeda,female,Spain,Q29,1889
Yvonne Blum-Bloch,female,France,Q142,1888
Kate Gerrish,female,United Kingdom,Q145,1955
Mary Barbera,female,United States,Q30,1965
Frances M. Pilot,female,United States,Q30,1938
Beverly J. Collins,female,United States,Q30,1936
Tracie L. Heverly,female,United States,Q30,1962
Nita Pippins,female,United States,Q30,1927
Verla L. Courey,female,United States,Q30,1931
Patricia Gibbons,female,United States,Q30,1943
Wanda Bailey,female,United States,Q30,1956
Sheena Renee Comfort Miles,female,United States,Q30,1959
Patricia Frieson,female,United States,Q30,1958
Josephine Tapiru,female,Philippines,Q928,1963
Oluwayemisi Ogunnubi,female,Nigeria,Q1033,1960
Christiane Reimann,female,Kingdom of Denmark,Q756617,1888
Barbara Anna Thompson,female,United States,Q30,1889
Julia Charlotte Thompson,female,United States,Q30,1907
Daisy Dean Urch,female,United States,Q30,1876
Cornelia Van Kooy,female,United States,Q30,1885
Ellwyne Mae Vreeland,female,United States,Q30,1909
Mary Curtis Wheeler,female,United States,Q30,1869
Tarsilla Osti,female,Italy,Q38,1895
Liu Fan,female,People's Republic of China,Q148,1960
Suzanne Robin-Parasoli,female,France,Q142,1942
Émeline Gros,female,France,Q142,1995
Eva Koren,female,Norway,Q20,1913
Dora Beedham nee Spong,female,United Kingdom,Q145,1879
Édith Côté,female,Canada,Q16,1947
Loduska Wirick,female,United States,Q30,1856
Elizabeth Mary Chiarella,female,Australia,Q408,1952
Mary J. Ford,female,United States,Q30,1912
Ulrika Jörgensen,female,Sweden,Q34,1967
Merete Kjellow,female,Kingdom of Denmark,Q756617,1944
Patricia W. Pasbach,female,United States,Q30,1923
Mary A. Aston,female,United States,Q30,1836
Winifred Gansel,female,United States,Q30,1907
Magdalena Kučera,female,Austrian Empire,Q131964,1864
Oline Lothe Hesselberg,female,Norway,Q20,1982
Hulda Gunnlaugsdóttir,female,Iceland,Q189,1958
Gunn-Torill Homme Mathisen,female,Norway,Q20,1962
Karin Naphaug,female,Norway,Q20,1950
Lisbeth Normann,female,Norway,Q20,1960
Lisbet Nortvedt,female,Norway,Q20,1944
Claudia Scott,female,United Kingdom,Q145,1957
Dorothy Pearl Davis,female,United States,Q30,1959
Martha Durward Farquharson,female,Australia,Q408,1847
Heike Horn,female,Germany,Q183,1965
Mary Keys Gibson,female,United States,Q30,1854
Jules-Marie Heymans,female,Belgium,Q31,1897
Jana Dugar,female,Ukraine,Q212,1993
Dolores Ruiz Berdún,female,Spain,Q29,1960
Mary Ann Hilliard,female,United Kingdom of Great Britain and Ireland,Q174193,1860
Victoria Alexandra (Vicki) Hobbs,female,Australia,Q408,1907
Caroline Hedger,female,United States,Q30,1868
Jen Kiggans,female,United States,Q30,1971
Luiza Mishustina,female,Soviet Union,Q15180,1942
Ada Janet Ross,female,Canada,Q16,1867
Dulcie Flower,female,Australia,Q408,1938
Yoshiko Mimori,female,Empire of Japan,Q188712,1928
Shirley Smoyak,female,United States,Q30,1935
Rebecca Strong,female,United Kingdom of Great Britain and Ireland,Q174193,1843
Elizabeth Ritchie,female,United Kingdom of Great Britain and Ireland,Q174193,1754
Kendra Lust,female,United States,Q30,1978
Amy Hughes,female,United Kingdom of Great Britain and Ireland,Q174193,1856
Winifred Hector,female,United Kingdom of Great Britain and Ireland,Q174193,1909
Leilani Dayrit,female,United Kingdom,Q145,1972
Janice Graham,female,United Kingdom,Q145,1961
Aimee O'Rourke,female,United Kingdom,Q145,1980
Areema Nasreen,female,United Kingdom,Q145,1983
Liz Glanister,female,United Kingdom,Q145,1951
Rahima Bibi Sidhanee,female,United Kingdom,Q145,1951
Barbara Sage,female,United Kingdom,Q145,1951
Donna Campbell,female,United Kingdom,Q145,1965
Pauline Kirby,female,United States,Q30,1905
Pearl McIver,female,United States,Q30,1893
Consuelo González Ramos,female,Spain,Q29,1877
Jean Cuthand Goodwill,female,Canada,Q16,1928
Lisa Davies,female,United States,Q30,1981
Marie Claire Tchecola,female,Guinea,Q1006,2000
Linda Aiken,female,United States,Q30,1943
Catherine Black,female,Ireland,Q27,1878
Constance Dallas,female,United States,Q30,1902
Synne Sun Løes,female,Norway,Q20,1975
Johanna Eck,female,Germany,Q183,1888
Clara Shaw Weeks-Shaw,female,United States,Q30,1857
Maija Rask,female,Finland,Q33,1951
Gjertrud Hannasvik,female,Norway,Q20,1968
Marie Auchard,female,France,Q142,1787
Erin Babcock,female,Canada,Q16,1981
Danielle Larivee,female,Canada,Q16,1974
Jean Ankeney,female,United States,Q30,1922
Fay Allen,female,United Kingdom,Q145,1938
Adejoke Ayoola,female,Nigeria,Q1033,1953
Christie Watson,female,United Kingdom,Q145,1976
Renee Lemaire,female,Belgium,Q31,1914
Mary Morris,female,Ireland,Q27,1921
Dora Marie Sigar,female,Indonesia,Q252,1921
Emily MacManus,female,Ireland,Q27,1886
Margaret Tebbit,female,United Kingdom,Q145,1934
Catherine Bybee,female,United States,Q30,1968
Reiko Sakashita,female,Japan,Q17,1961
Jeong You-jeong,female,South Korea,Q884,1966
Åsa Roxberg,female,Sweden,Q34,1953
Pamela Orlando,female,United States,Q30,1963
Shio Hayashi,female,Empire of Japan,Q188712,1904
Brittany Bruner-Ringo,female,United States,Q30,1988
Nadezhda Vasilieva,female,Bulgaria,Q219,1891
Zofia Młodawska,female,Poland,Q36,1924
Josephine Okwuekeleke Tolefe,female,Nigeria,Q1033,1931
Maria Lopez,female,Mexico,Q96,1956
Sadye Powell,female,United States,Q30,1889
Joan Neudecker,female,United States,Q30,1959
Rose Liberto,female,United States,Q30,1955
Vlasta Páralová,female,Czechoslovakia,Q33946,1927
Marie Jordan,female,France,Q142,1898
Renée Cissé,female,Mali,Q912,1914
Luise Fuhrmann,female,German Reich,Q1206012,1843
Flossie Lee Bournes,female,United States,Q30,1937
Krist Angielen Guzman,female,Philippines,Q928,1984
Brenda Lee Orebaugh,female,United States,Q30,1957
Isabel Zendal,female,Spain,Q29,1773
María Maack,female,Iceland,Q189,1889
Johann MacLeod,female,United Kingdom of Great Britain and Ireland,Q174193,1920
Queen Okafor,female,Nigeria,Q1033,1987
Kelley Johnson,female,United States,Q30,1992
Athanasius Fogarty,female,United Kingdom of Great Britain and Ireland,Q174193,1834
Cathy Lugner,female,Germany,Q183,1989
Henny Tscherning,female,Kingdom of Denmark,Q756617,1853
U-hye Song,female,South Korea,Q884,1947
Pixie Annat,female,Australia,Q408,1930
Cindy Gamrat,female,United States,Q30,1973
Lou Leon Guerrero,female,United States,Q30,1950
Fanny Hines,female,Australia,Q408,1864
Clara Alvarado,female,Spain,Q29,1989
Ethel Byrne,female,United States,Q30,1883
Erna Beilhardt,female,Germany,Q183,1907
Zinka Svetelj,female,Kingdom of Yugoslavia,Q191077,1933
Pavla Gruden,female,Austria-Hungary,Q28513,1894
Jeanne Quint Benoliel,female,United States,Q30,1919
Jessie M. Scott,female,United States,Q30,1915
Mary Woody,female,United States,Q30,1926
Fatima Bernawi,female,State of Palestine,Q219060,1939
Aina Wifalk,female,Sweden,Q34,1928
Anna Furmanova,female,Russian Empire,Q34266,1897
Nina Pham,female,United States,Q30,1988
Jessica Corner,female,United Kingdom,Q145,1961
Iku Todoriki,female,Empire of Japan,Q188712,1873
