name,gender,nationality,nationalityID,birth
"James A. Finch, Jr.",male,United States,Q30,1907
James A. Flaherty,male,United States,Q30,1853
"Francis Jeffrey, Lord Jeffrey",male,United Kingdom of Great Britain and Ireland,Q174193,1773
Hollister Jackson,male,United States,Q30,1875
Manuel Yrigoyen Arias,male,Peru,Q419,1829
Mariano Saavedra,male,Argentina,Q414,1810
Ilias Iliou,male,Greece,Q41,1904
Mariano Hilario Cornejo Zenteno,male,Peru,Q419,1866
Mariano Coronado,male,Mexico,Q96,1852
Mariano Demaría,male,Argentina,Q414,1842
Mariano Fiallos Gil,male,Nicaragua,Q811,1907
Mariano José Sanz León,male,Peru,Q419,1810
Maurice J. Murphy Jr.,male,United States,Q30,1927
Mariano Alejo Álvarez,male,Peru,Q419,1781
Mariano Brito,male,Uruguay,Q77,1930
Mariano Calviño de Sabucedo y Gras,male,Spain,Q29,1907
Jesse Panuccio,male,United States,Q30,1980
Jesse R. Langley,male,United States,Q30,1877
Jesse Root,male,United States,Q30,1736
Jesse Spikes,male,United States,Q30,1950
Jesse William Curtis Jr.,male,United States,Q30,1905
Luis Gustavo Parra Noriega,male,Mexico,Q96,1973
Gustavo Peyra Anglada,male,Spain,Q29,1870
Gustavo R. Velasco,male,Mexico,Q96,1903
Gustavo Socorro,male,Spain,Q29,1973
Manuel Somarriva,male,Chile,Q298,1905
Manuel Tellería Vicuña,male,Peru,Q419,1789
Manuel Toribio Ureta,male,Peru,Q419,1813
Patrick Murphy,male,United States,Q30,1973
Mariano Mendiola,male,Mexico,Q96,1769
Mariano Nicolás Valcárcel,male,Peru,Q419,1850
Mariano Otero,male,Mexico,Q96,1817
Mariano Prado Ugarteche,male,Peru,Q419,1870
Mario Burlé,male,Chile,Q298,1957
Mario Carminatti,male,Uruguay,Q77,1936
Mario Casarino Viterbo,male,Chile,Q298,1911
Mario Desbordes,male,Chile,Q298,1968
Mario García-Oliva,male,Spain,Q29,1928
Marcelo Montiel Montiel,male,Mexico,Q96,1957
Marcelo Venegas Palacios,male,Chile,Q298,1948
Marcial González,male,Chile,Q298,1819
Marcial Martínez Cuadros,male,Chile,Q298,1832
Marcial Rodríguez,male,Argentina,Q414,1905
Marco Antonio Gómez Alcantar,male,Mexico,Q96,1973
Marco Aurelio Avellaneda,male,Argentina,Q414,1835
Jim Huffman,male,United States,Q30,1945
Jim Hughes,male,United States,Q30,1964
Jim Jones,male,United States,Q30,1942
Jim Dunnam,male,United States,Q30,1963
Jim Eisenhower,male,United States,Q30,1958
Jim Ferraro,male,United States,Q30,1957
Jim Garner,male,United States,Q30,1963
Martin Bascuñana,male,Spain,Q29,1969
Martín Aguirre Pérez,male,Uruguay,Q77,1847
Martín Gabriel Güemes,male,Argentina,Q414,1858
Mario Abel Amaya,male,Argentina,Q414,1935
Mario Agodino,male,Argentina,Q414,1917
Mario Alberto Becerra Pocoroba,male,Mexico,Q96,1955
Mario Antonio Mojer,male,Argentina,Q414,1966
Mario Aramburo Restrepo,male,Colombia,Q739,1909
Mario Arnello,male,Chile,Q298,1925
Mario Bedera Bravo,male,Spain,Q29,1957
Jim Graham,male,United States,Q30,1945
Jim Grant,male,Canada,Q16,1937
Jim Hendron,male,United Kingdom,Q145,1931
Jim Hill,male,United States,Q30,1947
Jim Hood,male,United States,Q30,1962
James Alger Fee,male,United States,Q30,1888
"James Allison, Jr.",male,United States,Q30,1772
James Allsop,male,Australia,Q408,1953
James Anaya,male,United States,Q30,1960
Sebastián Martín-Retortillo,male,Spain,Q29,1931
Sebastián Santandreu Herrera,male,Chile,Q298,1896
Jaime Alemán Healy,male,Panama,Q804,1953
Jaime Alfonso Quintana,male,Chile,Q298,1891
Jaime Castro Castro,male,Colombia,Q739,1938
Jaime Fonalledas,male,United States,Q30,1946
Segundino Navarro,male,Argentina,Q414,1852
Jim Miles,male,United States,Q30,1941
Jim Moret,male,United States,Q30,1956
Jim Petro,male,United States,Q30,1948
Jim Pitts,male,United States,Q30,1947
James Arnold von der Heydt,male,United States,Q30,1919
James August Comiskey,male,United States,Q30,1926
James Augustine Walsh,male,United States,Q30,1906
James Augustus Fox,male,United States,Q30,1827
John Wilson Farrelly,male,United States,Q30,1809
John Wilson McIlvaine,male,United States,Q30,1907
"John E. Wallace, Jr.",male,United States,Q30,1942
John Easton,male,United States,Q30,1624
John Echohawk,male,United States,Q30,1945
John Edward Parsons,male,United States,Q30,1829
John Edwards Conway,male,United States,Q30,1934
Maynard Pirsig,male,United States,Q30,1902
Mazen Darwish,male,Syria,Q858,1974
William McKendree Springer,male,United States,Q30,1836
William Ralls Morrison,male,United States,Q30,1824
Juan Álvarez,male,Argentina,Q414,1878
Judge Robert Lamberton,male,United States,Q30,1809
Lawrence W. Timmerman,male,United States,Q30,1910
Lawrence Wasden,male,United States,Q30,1957
Lawrence Weldon,male,United States,Q30,1829
Lawson Swearingen,male,United States,Q30,1944
Lawrence Gubow,male,United States,Q30,1919
Lawrence J. Block,male,United States,Q30,1951
Lawrence A. Jacobs,male,United States,Q30,1955
Lawrence Joseph,male,United States,Q30,1948
Lawrence Joseph O'Neill,male,United States,Q30,1952
Lawrence K. Karlton,male,United States,Q30,1935
Julião Mateus Paulo,male,Angola,Q916,1942
Jukka Mikkola,male,Finland,Q33,1943
Jules Polonetsky,male,United States,Q30,1965
Jules Tessier,male,Canada,Q16,1852
Pat DeWine,male,United States,Q30,1968
Pat Downey,male,New Zealand,Q664,1927
Pat Mazorol,male,United States,Q30,1949
Larry Darby,male,United States,Q30,1957
Larry Echo Hawk,male,United States,Q30,1948
Larry Elder,male,United States,Q30,1952
John E. Manders,male,United States,Q30,1895
John E. Martin,male,United States,Q30,1891
John E. McCormick,male,United States,Q30,1924
John E. McGeehan,male,United States,Q30,1880
"John E. Murray, Jr.",male,United States,Q30,1932
Patrick J. Duggan,male,United States,Q30,1933
Patrick J. Diegnan,male,United States,Q30,1949
Patrick J. Schiltz,male,United States,Q30,1960
Patrick Lawlor,male,Canada,Q16,1923
Patrick Michael Duffy,male,United States,Q30,1943
Max Friedlaender,male,Germany,Q183,1873
Max Green,male,Australia,Q408,1952
Max Gruenberg,male,United States,Q30,1943
Max Hardberger,male,United States,Q30,1948
Max Hudicourt,male,Haiti,Q790,1907
Max Kampelman,male,United States,Q30,1920
John F. Hunter,male,United States,Q30,1896
John F. Manning,male,United States,Q30,1961
John F. McKeon,male,United States,Q30,1958
John F. McKinney,male,United States,Q30,1827
Lawrence Kestenbaum,male,United States,Q30,1955
Lawrence L. Piersol,male,United States,Q30,1940
Lawrence Langner,male,United States,Q30,1890
McLeod Stewart,male,Canada,Q16,1847
McNeill Smith,male,United States,Q30,1918
McQueen McIntosh,male,United States,Q30,1822
Meade Purdy,male,United States,Q30,1796
Menachem Z. Rosensaft,male,United States,Q30,1948
Mendon Morrill,male,United States,Q30,1902
Menis E. Ketchum,male,United States,Q30,1943
Daṿid Bekhor,male,Israel,Q801,1910
Menzi Simelane,male,South Africa,Q258,1970
Ali Muhammad al-Hilli,male,Iraqi Republic (1958–1968),Q3041595,1930
Meredith Mallory,male,United States,Q30,1781
Lavenski Smith,male,United States,Q30,1958
Lavoslav Kadelburg,male,Yugoslavia,Q36704,1910
Lawrence Aloysius Whipple,male,United States,Q30,1910
Lawrence Arthur Dumoulin Cannon,male,Canada,Q16,1877
Lawrence B. Stringer,male,United States,Q30,1866
Patrick Morrisey,male,United States,Q30,1967
Patrick N. Millsaps,male,United States,Q30,1973
Patrick O'Regan,male,New Zealand,Q664,1869
Patrick Quinlan,male,Australia,Q408,1891
Patrick Rose,male,United States,Q30,1978
Patrick Santer,male,Luxembourg,Q32,1970
Patrick Farrelly,male,United States,Q30,1770
Patrick Gaines Goode,male,United States,Q30,1798
Patrick Henry Jones,male,United States,Q30,1830
Patrick Higginbotham,male,United States,Q30,1938
Julien Chouinard,male,Canada,Q16,1929
Julio Brady,male,United States,Q30,1942
John Ford,male,United States,Q30,1862
John Forrest Dillon,male,United States,Q30,1831
John Foster Symes,male,United States,Q30,1878
John Francis Dooling Jr.,male,United States,Q30,1908
John Frederick Frelinghuysen,male,United States,Q30,1776
John Fusco,male,United States,Q30,1937
John G. Bernander,male,Norway,Q20,1957
John G. Good,male,United States,Q30,1926
Julian Obiglio,male,Argentina,Q414,1976
Julian Porter,male,Canada,Q16,1936
Julian Soshnick,male,United States,Q30,1932
Juan Stefanich,male,Argentina,Q414,1889
Lawrence R. Yetka,male,United States,Q30,1924
Robert Bruce McCoy,male,United States,Q30,1867
Robert Bruce Propst,male,United States,Q30,1931
Robert Bruss,male,United States,Q30,1940
Robert Bryan Harwell,male,United States,Q30,1959
Robert C. O'Brien,male,United States,Q30,1966
Robert C. Murphy,male,United States,Q30,1926
Robert C. Titus,male,United States,Q30,1839
Robert D. Rucker,male,United States,Q30,1952
Robert D. Sundby,male,United States,Q30,1925
Robert D. Schuck,male,United States,Q30,1917
Robert Dale Morgan,male,United States,Q30,1912
Robert Danhof,male,United States,Q30,1925
Lewis T. Babcock,male,United States,Q30,1943
Lewis W. Shurtliff,male,United States,Q30,1835
Lex Lasry,male,Australia,Q408,1948
Liam Hamilton,male,Ireland,Q27,1928
Liam O'Grady,male,United States,Q30,1950
Robert Craig Kent,male,United States,Q30,1828
Robert Croke,male,Kingdom of England,Q179876,1636
Robert Crook,male,United States,Q30,1929
"Robert D. Bailey, Jr.",male,United States,Q30,1912
Robert D. Mariani,male,United States,Q30,1950
Paul Kelly,male,United States,Q30,1950
Keith Azopardi,male,Gibraltar,Q1410,1967
Keith Gottfried,male,United States,Q30,1966
Keith Kreiman,male,United States,Q30,1954
Keith L. Brown,male,United States,Q30,1925
Mike Talboy,male,United States,Q30,1977
Mike Turpen,male,United States,Q30,1949
Mike Wadsworth,male,Canada,Q16,1943
Milan H. Sessions,male,United States,Q30,1821
Milan Hanzel,male,Slovakia,Q214,1947
Percy Saint,male,United States,Q30,1870
Percy Smith,male,Canada,Q16,1922
Perez Morton,male,United States,Q30,1751
"Perfecto R. Yasay, Jr.",male,Philippines,Q928,1947
Miha Krek,male,"Kingdom of Serbs, Croats and Slovenes",Q15102440,1897
Bahaa Al-Din Al-Toud,male,Morocco,Q1028,1946
Mihail Gheorghiu Bujor,male,Romania,Q218,1881
Mihnea Motoc,male,Romania,Q218,1966
Shiro Kashiwa,male,United States,Q30,1912
Hamid Khan,male,Pakistan,Q843,1946
Shon Hopwood,male,United States,Q30,1975
Shorty Price,male,United States,Q30,1921
Kenneth Conboy,male,United States,Q30,1938
Kenneth Dement,male,United States,Q30,1933
Kenneth Eichner,male,United States,Q30,1954
Kenneth Feinberg,male,United States,Q30,1945
Kenneth Geller,male,United States,Q30,1947
Kenneth H. Tuggle,male,United States,Q30,1904
Mike Eng,male,United States,Q30,1946
Shabtai Zekharyah,male,Israel,Q801,1921
Mike Futrell,male,United States,Q30,1960
Mike Gatto,male,United States,Q30,1974
Ken Stolle,male,United States,Q30,1954
Kengal Hanumanthaiah,male,Dominion of India,Q1775277,1908
Arturo B. de la Garza,male,Mexico,Q96,1905
Jan Schlichtmann,male,United States,Q30,1951
Arturo García Salazar,male,Peru,Q419,1880
Arturo Zanichelli,male,Argentina,Q414,1910
Robert Budd Gilchrist,male,United States,Q30,1796
"Robert Byron, 13th Baron Byron",male,United Kingdom,Q145,1950
Robert C. Belloni,male,United States,Q30,1919
Robert C. Bassett,male,United States,Q30,1911
Robert C. Bonner,male,United States,Q30,1942
Alan Ling Sie Kiong,male,Malaysia,Q833,1983
Lino Álvarez Álvarez,male,Spain,Q29,1900
Lionel Choquette,male,Canada,Q16,1906
Lionel Perez,male,Canada,Q16,1970
Ben-Zion Bayer,male,Israel,Q801,1936
Lindsay Merritt Inglis,male,New Zealand,Q664,1894
Lim Boo Chang,male,Malaysia,Q833,1955
Sydney George Fisher,male,United States,Q30,1856
Sidney H. Stein,male,United States,Q30,1945
Sidney Korshak,male,United States,Q30,1907
Sidney LeRoi Clunis,male,Canada,Q16,1911
Sidney Lee Christie,male,United States,Q30,1903
Sidney M. Aronovitz,male,United States,Q30,1920
Kenneth Hecht,male,United States,Q30,1934
Kenneth Hayne,male,Australia,Q408,1945
Kenneth Higson,male,Canada,Q16,1934
Kenneth Hubert Fogarty,male,Canada,Q16,1923
Kenneth J. Hodson,male,United States,Q30,1913
Kenneth J. O'Connell,male,United States,Q30,1909
Kenneth J. Gonzales,male,United States,Q30,1964
Robert Dollard,male,United States,Q30,1842
Robert Dorsey Watkins,male,United States,Q30,1900
Robert Draba,male,Poland,Q36,1970
Robert E. Blackburn,male,United States,Q30,1950
Stephen Sanders Chandler Jr.,male,United States,Q30,1899
Manuel Rodríguez Orellana,male,United States,Q30,1948
Manuel Silvela y García de Aragón,male,Spain,Q29,1781
Manzoor Wassan,male,Pakistan,Q843,1957
Roberto Lange,male,United States,Q30,1963
Roberto Ramírez del Villar,male,Peru,Q419,1920
Roberts Vaux,male,United States,Q30,1786
Robertson Howard,male,United States,Q30,1847
Robie Lewis Reid,male,Canada,Q16,1866
Nicolás Fernández,male,Argentina,Q414,1958
Nicolás Monckeberg,male,Chile,Q298,1973
Nikos Tornaritis,male,Cyprus,Q229,1964
Niels Juul,male,United States,Q30,1859
Mordechai Eliash,male,Israel,Q801,1892
Assaf Hamdani,male,Israel,Q801,1973
Steve Pestka,male,United States,Q30,1951
Steve Shannon,male,United States,Q30,1971
Steve Smith,male,United States,Q30,1949
Steve T. Kirby,male,United States,Q30,1952
Nicholas S. Zeppos,male,United States,Q30,1954
Nicholas Spaeth,male,United States,Q30,1950
Nicholas Statham,male,Kingdom of England,Q179876,1467
Asaf Zamir,male,Israel,Q801,1980
Nick Fish,male,United States,Q30,1958
David Hodak,male,Israel,Q801,1953
Nick Sibbeston,male,Canada,Q16,1943
Steven P. Croley,male,United States,Q30,1965
Steven P. Perskie,male,United States,Q30,1945
Steven Pierce,male,United States,Q30,1949
Steven R. Donziger,male,United States,Q30,1961
Steven R. Schuit,male,Kingdom of the Netherlands,Q29999,1942
Roger Dickinson,male,United States,Q30,1950
Roger Freeman,male,United States,Q30,1965
Roger G. Kennedy,male,United States,Q30,1926
Roger Gordon Strand,male,United States,Q30,1934
Roger Gregory,male,United States,Q30,1953
Marcus Henderson Cruikshank,male,United States,Q30,1826
Marcus Klaw,male,United States,Q30,1858
Marcus Kaufman,male,United States,Q30,1929
Marcus Perrin Knowlton,male,United States,Q30,1839
Rodney M. Love,male,United States,Q30,1908
Rodney Scott Webb,male,United States,Q30,1935
Rodney W. Sippel,male,United States,Q30,1956
Rodolfo Lozano,male,United States,Q30,1942
Rodolfo Padilla Sunseri,male,Honduras,Q783,1960
Rodolfo Valenzuela,male,Argentina,Q414,1904
Roderick R. McKelvie,male,United States,Q30,1946
Rodes K. Myers,male,United States,Q30,1900
Rodney Aller,male,United States,Q30,1916
Rodney Glassman,male,United States,Q30,1978
Rodney K. Smith,male,United States,Q30,1951
Roger Skinner,male,United States,Q30,1773
Roger Tan,male,Malaysia,Q833,1961
Roger Thomas Foley,male,United States,Q30,1886
Roger Vinson,male,United States,Q30,1940
Roger W. Brown,male,United States,Q30,1940
"Robin Cooke, Baron Cooke of Thorndon",male,New Zealand,Q664,1926
Robin Day,male,United Kingdom,Q145,1923
Steve Vizard,male,Australia,Q408,1956
Steve Zissou,male,United States,Q30,1955
Steven Brill,male,United States,Q30,1950
Steven C. Krane,male,United States,Q30,1957
Steven Chong,male,Singapore,Q334,1957
Steven Colloton,male,United States,Q30,1963
Rafael Guas Inclán,male,Cuba,Q241,1896
Rafael Hernández Ochoa,male,Mexico,Q96,1915
Rafael Macedo de la Concha,male,Mexico,Q96,1950
Rafael Martínez Torres,male,Puerto Rico,Q1183,1959
Rafael Martínez Nadal,male,Puerto Rico,Q1183,1877
Rafael Sotomayor Gaete,male,Chile,Q298,1848
Rafael de la Barra López,male,Chile,Q298,1810
Roby C. Thompson,male,United States,Q30,1898
Rocco Galati,male,Canada,Q16,1959
Rod J. Rosenstein,male,United States,Q30,1965
Nick Thompson,male,United States,Q30,1966
Nick Xenophon,male,Australia,Q408,1959
Nicolae Petrescu-Comnen,male,Romania,Q218,1881
Nicolae Rosetti-Bălănescu,male,Romania,Q218,1827
Kochavi Shemesh,male,Israel,Q801,1944
Nicolas Dubois Dominic Beck,male,Canada,Q16,1857
Marco Tulio Boasso,male,Uruguay,Q77,1962
"Marcos Antônio de Araújo, 2nd Baron of Itajubá",male,Brazil,Q155,1842
Marcus Beach Campbell,male,United States,Q30,1866
Marcus C.L. Kline,male,United States,Q30,1855
Marcus H. MacWillie,male,United States,Q30,1800
Marc Maurer,male,United States,Q30,1951
Marc Nadon,male,Canada,Q16,1949
Marc Randazza,male,United States,Q30,1969
Marc Rosenberg,male,Canada,Q16,1950
Marc Stanley,male,United States,Q30,1957
Marc Stuart Dreier,male,United States,Q30,1950
Marc Thomas Treadwell,male,United States,Q30,1955
Marcus R. Clark,male,United States,Q30,1956
Marcus Wayland Beck,male,United States,Q30,1860
Marcus Wilson Acheson,male,United States,Q30,1828
Marek Czarnecki,male,Poland,Q36,1959
Ralph B. Hodges,male,United States,Q30,1930
"Ralph B. Guy, Jr.",male,United States,Q30,1929
Ralph C. Body,male,United States,Q30,1903
Ralph Campney,male,Canada,Q16,1894
Ralph Cappy,male,United States,Q30,1943
Mariano Boedo,male,Argentina,Q414,1782
Mariano Riva Palacio,male,Mexico,Q96,1803
Mariano Sánchez de Loria,male,Bolivia,Q750,1774
Roger Leland Wollman,male,United States,Q30,1934
Roger Licht,male,United States,Q30,1956
Roger Ludlow,male,United States,Q30,1590
Roger M. Milgrim,male,United States,Q30,1937
Roger MacBride,male,United States,Q30,1929
Roger Park,male,United States,Q30,1942
Roger Robb,male,United States,Q30,1907
Roger Sherman Baldwin Foster,male,United States,Q30,1857
Roger Shipton,male,Australia,Q408,1936
Rodolphe Monty,male,Canada,Q16,1874
Rodolphus Dickinson,male,United States,Q30,1797
Rodrigo Alberto Carazo Zeledón,male,Costa Rica,Q800,1948
Roelof Kranenburg,male,Kingdom of the Netherlands,Q29999,1880
Stuart Leggatt,male,Canada,Q16,1931
Stuart M. Gerson,male,United States,Q30,1944
Stuart O. Simms,male,United States,Q30,1950
Stuart R. Pollak,male,United States,Q30,1937
Stuart Rabner,male,United States,Q30,1960
Rod Johnston,male,United States,Q30,1938
Roderick L. Ireland,male,United States,Q30,1944
Roderick M. Hills,male,United States,Q30,1931
Roderick Miller,male,United States,Q30,1924
Rolf Larsen,male,United States,Q30,1934
Rollin B. Sanford,male,United States,Q30,1874
Roman Longchamps de Bérier,male,Austria-Hungary,Q28513,1883
Romanzo Bunn,male,United States,Q30,1829
Romeo A. Brawner,male,Philippines,Q928,1935
Rogelio Pfirter,male,Argentina,Q414,1948
Roger Acherley,male,Kingdom of Great Britain,Q161885,1665
Roger Blake West,male,United States,Q30,1928
Roger Carl Young,male,Canada,Q16,1941
Roger D. Foley,male,United States,Q30,1917
Roger Manno,male,United States,Q30,1966
Roger Miner,male,United States,Q30,1934
Roger Minott Sherman,male,United States,Q30,1773
Roger P. Murphy,male,United States,Q30,1923
Ralph W. Aigler,male,United States,Q30,1885
Ralph W. Gwinn,male,United States,Q30,1884
"Ralph Wilson Nimmons, Jr.",male,United States,Q30,1938
Ram Caspi,male,Israel,Q801,1939
Raman Pratap Singh,male,Fiji,Q712,1950
Ramiro Prialé,male,Peru,Q419,1904
Mark Ciavarella,male,United States,Q30,1950
Mark Curran,male,United States,Q30,1963
Mark Denbeaux,male,United States,Q30,1943
Mark E. Kalmansohn,male,United States,Q30,1953
Mark E. Recktenwald,male,United States,Q30,1955
Mark E. Walker,male,United States,Q30,1967
Ralph Kasambara,male,Malawi,Q1020,1968
Ralph Kohlmann,male,United States,Q30,1958
Ralph Knowles,male,United States,Q30,1945
Ralph M. Freeman,male,United States,Q30,1902
Ralph M. Holman,male,United States,Q30,1914
Ralph Oman,male,United States,Q30,1940
Ralph Osborn,male,United States,Q30,1780
Mark A. Goldsmith,male,United States,Q30,1952
Mark A. Davis,male,United States,Q30,1966
Mark Americus Costantino,male,United States,Q30,1920
Mark Anchor Albert,male,United States,Q30,1961
Noel Lawrence Hillman,male,United States,Q30,1956
Noel Peter Fox,male,United States,Q30,1910
Noh Omar,male,Malaysia,Q833,1958
Ralph R. Erickson,male,United States,Q30,1959
Ralph R. Beistline,male,United States,Q30,1948
Ralph Richard Banks,male,United States,Q30,1964
Ralph Simmonds,male,Australia,Q408,1950
Ralph T. Catterall,male,United States,Q30,1897
Ralph Vince,male,United States,Q30,1900
Ramon L. Posel,male,United States,Q30,1928
Ramón de Vilana Perlas,male,Spain,Q29,1663
Ramrao Adik,male,Dominion of India,Q1775277,1928
Ramón Guillermo Aveledo,male,Venezuela,Q717,1950
Ramón J. Cárcano,male,Argentina,Q414,1860
Ramón Saadi,male,Argentina,Q414,1949
Ramón Zaydín,male,Cuba,Q241,1895
Ramón de Trobat,male,Crown of Aragon,Q204920,1625
Rana Mashood Ahmad Khan,male,Pakistan,Q843,1966
Rana Waitai,male,New Zealand,Q664,1942
Rand Schrader,male,United States,Q30,1945
Randall B. Kester,male,United States,Q30,1916
Randall Luthi,male,United States,Q30,1955
Randall Robinson,male,United States,Q30,1941
"Norman Charles Roettger, Jr.",male,United States,Q30,1930
Norman Dorsen,male,United States,Q30,1930
Norman Goldman,male,United States,Q30,1959
Norman J. Levy,male,United States,Q30,1931
Norman Joseph Favaloro,male,Australia,Q408,1905
Norman K. Moon,male,United States,Q30,1936
Randolph A. Beales,male,United States,Q30,1960
Randolph B. Martine,male,United States,Q30,1844
Randolph E. Paul,male,United States,Q30,1890
Randolph Henry Weber,male,United States,Q30,1909
Marion Mushkat,male,Poland,Q36,1909
Ron Kuby,male,United States,Q30,1956
Ron Saxton,male,United States,Q30,1954
Ronald A. Guzman,male,United States,Q30,1948
Ronald A. White,male,United States,Q30,1961
Ronald Algie,male,New Zealand,Q664,1888
David Goitein,male,Israel,Q801,1900
Yoram Turbowitz,male,Israel,Q801,1958
Viktor Mirkin,male,France,Q142,1909
Lipot Spiegel,male,Israel,Q801,1912
Shmuel Zisman,male,Israel,Q801,1957
"Norwood Carlton Tilley, Jr.",male,United States,Q30,1943
Nouraiz Shakoor,male,Pakistan,Q843,1950
Shneor Cheshin,male,Israel,Q801,1903
Eliad Shraga,male,Israel,Q801,1959
Yoram Sheftel,male,Israel,Q801,1949
Noé de la Flor Casanova,male,Mexico,Q96,1904
Kwame Osei Prempeh,male,Ghana,Q117,1957
Olabiyi Durojaiye,male,Nigeria,Q1033,1933
Olaf Sunde,male,Norway,Q20,1915
Olaf Trampe Kindt,male,Norway,Q20,1913
Ole Amundsen Buslett,male,United States,Q30,1855
Ole Munch Ræder,male,Norway,Q20,1815
Roland J. Steinle,male,United States,Q30,1896
Roland Ritchie,male,Canada,Q16,1910
Roland V. Libonati,male,United States,Q30,1900
Rolando Masferrer,male,Cuba,Q241,1918
Rolando Sousa,male,Peru,Q419,1961
Rasmus Hansen,male,Norway,Q20,1797
Rasul Bux Palejo,male,Pakistan,Q843,1930
Rauff Hakeem,male,Sri Lanka,Q854,1960
Mark B. Cohen,male,United States,Q30,1949
Mark B. Madsen,male,United States,Q30,1963
Mark Barnes,male,United States,Q30,1960
"Mark Catlin, Jr.",male,United States,Q30,1910
"Mark Catlin, Sr.",male,United States,Q30,1882
Marinos Antypas,male,Greece,Q41,1872
Mario Condello,male,Australia,Q408,1952
Mario J. Cariello,male,United States,Q30,1907
Mario Michel,male,Saint Lucia,Q760,1960
Mario Palumbo,male,United States,Q30,1933
Mario R. Ramil,male,United States,Q30,1946
Mario de Jesús Uribe Escobar,male,Colombia,Q739,1949
Raymond Benjamin,male,United States,Q30,1872
Raymond Clyne McNichols,male,United States,Q30,1914
"Raymond Del Tufo, Jr.",male,United States,Q30,1919
Raymond Ehrlich,male,United States,Q30,1918
Raymond Eugene Plummer,male,United States,Q30,1913
Raymond F. Rees,male,United States,Q30,1944
"Ogden Hoffman, Jr.",male,United States,Q30,1822
Ogle Marbury,male,United States,Q30,1882
Okla Jones II,male,United States,Q30,1945
Ola Thorleif Ruud,male,Norway,Q20,1926
Ola Viker,male,Norway,Q20,1897
Mark Gundrum,male,United States,Q30,1970
Mark H. Sibley,male,United States,Q30,1796
Mark Haines,male,United States,Q30,1946
Mark Hatfield,male,United States,Q30,1969
T. John Lesinski,male,United States,Q30,1925
T. John Ward,male,United States,Q30,1943
T. L. Bayne,male,United States,Q30,1865
"T. S. Ellis, III",male,United States,Q30,1940
T. S. Narayana Iyer,male,Dominion of India,Q1775277,1898
Raner Collins,male,United States,Q30,1952
Ranjith Abeysuriya,male,Sri Lanka,Q854,1932
Ranjit Hewagama,male,Sri Lanka,Q854,1942
Rankin Fite,male,United States,Q30,1916
Raoul Felder,male,United States,Q30,1939
Raphael Trotman,male,Guyana,Q734,1966
Mark Napier,male,United Kingdom of Great Britain and Ireland,Q174193,1798
Mark Norris,male,United States,Q30,1955
Mark O'Mara,male,United States,Q30,1956
Mark O'Regan,male,New Zealand,Q664,1953
Sven Erik Holmes,male,United States,Q30,1951
Svend Borchmann Hersleb Vogt,male,Norway,Q20,1852
Sverre Mitsem,male,Norway,Q20,1944
Swaraj Kaushal,male,India,Q668,1952
Ronald L. Ellis,male,United States,Q30,1950
Ronald Lee Buch,male,United States,Q30,1965
Ronald Lou-Poy,male,Canada,Q16,1934
Ronald M. George,male,United States,Q30,1940
Ronald M. Shapiro,male,United States,Q30,1943
Mark Obenshain,male,United States,Q30,1962
Mark Persaud,male,United States,Q30,1966
Mark Plawecki,male,United States,Q30,1961
Mark Hutchison,male,United States,Q30,1963
Mark J. Bennett,male,United States,Q30,1953
Mark Keam,male,United States,Q30,1966
Mark Lane,male,United States,Q30,1927
Sydney B. Nelson,male,United States,Q30,1935
Ponciano Arriaga,male,Mexico,Q96,1811
Prentice Marshall,male,United States,Q30,1926
Prescott Prince,male,United States,Q30,1954
Preston Richards,male,United States,Q30,1881
Preston Smith,male,United States,Q30,1823
Preston W. Campbell,male,United States,Q30,1874
Robert Sedgewick,male,United Kingdom of Great Britain and Ireland,Q174193,1848
Robert Sengstacke Abbott,male,United States,Q30,1870
Robert Leslie Shapiro,male,United States,Q30,1942
Robert Sharpe,male,Canada,Q16,1945
Robert Shaw,male,Canada,Q16,1845
Naoyuki Agawa,male,Japan,Q17,1951
Napoleon A. Jones Jr.,male,United States,Q30,1940
Napoléon Champagne,male,Canada,Q16,1861
Poultney Bigelow,male,United States,Q30,1855
Powes Parkop,male,Papua New Guinea,Q691,1962
Horace Cheung,male,People's Republic of China,Q148,1974
Preet Bharara,male,United States,Q30,1968
Robert Treuhaft,male,United States,Q30,1912
Robert True Donnelly,male,United States,Q30,1924
Robert Troup,male,United States,Q30,1757
Robert Van Pelt,male,United States,Q30,1897
Robert VanderLaan,male,United States,Q30,1930
Robert W. Clifford,male,United States,Q30,1937
Stephen Fowler Wilson,male,United States,Q30,1821
Stephen Franks,male,New Zealand,Q664,1950
Stephen G. Larson,male,United States,Q30,1964
Stephen Geyer Porter,male,United States,Q30,1869
Stephen Guest,male,United Kingdom,Q145,2000
Robert Sheheen,male,United States,Q30,1943
Robert Sheran,male,United States,Q30,1916
Robert Smellie,male,Canada,Q16,1923
Stephen Henry Phillips,male,United States,Q30,1823
Stephen Hosmer,male,United States,Q30,1763
Stephen J. Windhorst,male,United States,Q30,1957
Stephen John Roth,male,United States,Q30,1908
Stephen Jones,male,United States,Q30,1940
Nathaniel Macon Burford,male,United States,Q30,1824
Nathaniel R. Jones,male,United States,Q30,1926
Nathaniel Ramsey,male,United States,Q30,1741
Nathaniel S. Benton,male,United States,Q30,1792
Robert Price,male,United States,Q30,1932
